COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;CATEG;INDICADOR;VAL_INDI
3168606;Teófilo Otoni;2023;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;0,9684
3168606;Teófilo Otoni;2023;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;0,0316
3168606;Teófilo Otoni;2023;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,5677
3168606;Teófilo Otoni;2023;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,3010
3168606;Teófilo Otoni;2023;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,4984
3168606;Teófilo Otoni;2023;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,1769
3168606;Teófilo Otoni;2023;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0019
3168606;Teófilo Otoni;2023;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3168606;Teófilo Otoni;2023;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;0,9685
3168606;Teófilo Otoni;2023;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;0,4891
3168606;Teófilo Otoni;2023;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;0,0004
3168606;Teófilo Otoni;2023;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;8507,34
3168606;Teófilo Otoni;2023;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;5843,37
3168606;Teófilo Otoni;2023;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;4,54
3168606;Teófilo Otoni;2023;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3168606;Teófilo Otoni;2023;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;8158,67
3168606;Teófilo Otoni;2023;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;8749,26
3168606;Teófilo Otoni;2023;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;10874,82
3168606;Teófilo Otoni;2023;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;2366,98
3168606;Teófilo Otoni;2023;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;12159,01
3168606;Teófilo Otoni;2023;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;11946,93
3168606;Teófilo Otoni;2023;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;11946,93
3170305;Umburatiba;2023;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2851
3170305;Umburatiba;2023;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;1,0000
3170305;Umburatiba;2023;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);
3170305;Umburatiba;2023;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;
3170305;Umburatiba;2023;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3170305;Umburatiba;2023;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3170305;Umburatiba;2023;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3170305;Umburatiba;2023;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;1,0013
3170305;Umburatiba;2023;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,0462
3170305;Umburatiba;2023;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,3177
3170305;Umburatiba;2023;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3170305;Umburatiba;2023;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0177
3170305;Umburatiba;2023;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3170305;Umburatiba;2023;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3170305;Umburatiba;2023;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3170305;Umburatiba;2023;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3170305;Umburatiba;2023;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;7953,68
3170305;Umburatiba;2023;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;6463,52
3170305;Umburatiba;2023;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;
3170305;Umburatiba;2023;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3170305;Umburatiba;2023;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3170305;Umburatiba;2023;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;7953,68
3170305;Umburatiba;2023;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;15754,78
3170305;Umburatiba;2023;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3170305;Umburatiba;2023;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3170305;Umburatiba;2023;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;38502,28
3170305;Umburatiba;2023;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;38502,28
3100906;Águas Formosas;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2600
3100906;Águas Formosas;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,8963
3100906;Águas Formosas;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,0301
3100906;Águas Formosas;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,5959
3100906;Águas Formosas;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3100906;Águas Formosas;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3100906;Águas Formosas;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3100906;Águas Formosas;2024;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,3018
3100906;Águas Formosas;2024;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,5364
3100906;Águas Formosas;2024;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,2709
3100906;Águas Formosas;2024;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,1806
3100906;Águas Formosas;2024;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3100906;Águas Formosas;2024;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;0,0291
3100906;Águas Formosas;2024;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3100906;Águas Formosas;2024;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3100906;Águas Formosas;2024;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3100906;Águas Formosas;2024;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;10948,62
3100906;Águas Formosas;2024;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;7045,98
3100906;Águas Formosas;2024;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;130,72
3100906;Águas Formosas;2024;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3100906;Águas Formosas;2024;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3100906;Águas Formosas;2024;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;10930,77
3100906;Águas Formosas;2024;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;18970,99
3100906;Águas Formosas;2024;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;8418,06
3100906;Águas Formosas;2024;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3100906;Águas Formosas;2024;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;15239,19
3100906;Águas Formosas;2024;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;15239,19
3104700;Ataléia;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2560
3104700;Ataléia;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,9900
3104700;Ataléia;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,0100
3104700;Ataléia;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,1187
3104700;Ataléia;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3104700;Ataléia;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3104700;Ataléia;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3104700;Ataléia;2024;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,8998
3104700;Ataléia;2024;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,1542
3104700;Ataléia;2024;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,5195
3104700;Ataléia;2024;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,2569
3104700;Ataléia;2024;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0024
3104700;Ataléia;2024;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3104700;Ataléia;2024;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3104700;Ataléia;2024;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3104700;Ataléia;2024;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3104700;Ataléia;2024;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;7373,47
3104700;Ataléia;2024;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;7919,41
3104700;Ataléia;2024;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;44,7
3104700;Ataléia;2024;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3104700;Ataléia;2024;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3104700;Ataléia;2024;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;6784,97
3104700;Ataléia;2024;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;15763,11
3104700;Ataléia;2024;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;14348,92
3104700;Ataléia;2024;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3104700;Ataléia;2024;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;17984,98
3104700;Ataléia;2024;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;17984,98
3113701;Carlos Chagas;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2706
3113701;Carlos Chagas;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,9123
3113701;Carlos Chagas;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,0410
3113701;Carlos Chagas;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,0800
3113701;Carlos Chagas;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3113701;Carlos Chagas;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3113701;Carlos Chagas;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3113701;Carlos Chagas;2024;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,8482
3113701;Carlos Chagas;2024;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,0595
3113701;Carlos Chagas;2024;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,7285
3113701;Carlos Chagas;2024;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,2791
3113701;Carlos Chagas;2024;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0019
3113701;Carlos Chagas;2024;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3113701;Carlos Chagas;2024;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3113701;Carlos Chagas;2024;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3113701;Carlos Chagas;2024;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3113701;Carlos Chagas;2024;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;6687,67
3113701;Carlos Chagas;2024;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;9569,99
3113701;Carlos Chagas;2024;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;519,81
3113701;Carlos Chagas;2024;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3113701;Carlos Chagas;2024;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3113701;Carlos Chagas;2024;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;4424,78
3113701;Carlos Chagas;2024;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;19077,65
3113701;Carlos Chagas;2024;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;8333,33
3113701;Carlos Chagas;2024;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;7824,74
3113701;Carlos Chagas;2024;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;19927,02
3113701;Carlos Chagas;2024;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;19927,02
3115458;Catuji;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2741
3115458;Catuji;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7018
3115458;Catuji;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2982
3115458;Catuji;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,3948
3115458;Catuji;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3115458;Catuji;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3115458;Catuji;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3115458;Catuji;2024;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,5475
3115458;Catuji;2024;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,2583
3115458;Catuji;2024;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,3965
3115458;Catuji;2024;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,3665
3115458;Catuji;2024;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0117
3115458;Catuji;2024;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3115458;Catuji;2024;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3115458;Catuji;2024;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3115458;Catuji;2024;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3115458;Catuji;2024;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;11959,44
3115458;Catuji;2024;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;5823,75
3115458;Catuji;2024;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;1498,24
3115458;Catuji;2024;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3115458;Catuji;2024;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3115458;Catuji;2024;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;12955,8
3115458;Catuji;2024;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;11989,16
3115458;Catuji;2024;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3115458;Catuji;2024;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3115458;Catuji;2024;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;18292,42
3115458;Catuji;2024;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;18292,42
3120151;Crisólita;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2939
3120151;Crisólita;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7485
3120151;Crisólita;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2185
3120151;Crisólita;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,1039
3120151;Crisólita;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3120151;Crisólita;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3120151;Crisólita;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3120151;Crisólita;2024;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,8087
3120151;Crisólita;2024;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;0,1177
3120151;Crisólita;2024;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;0,8152
3120151;Crisólita;2024;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;0,2427
3120151;Crisólita;2024;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;0,0020
3120151;Crisólita;2024;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3120151;Crisólita;2024;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3120151;Crisólita;2024;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3120151;Crisólita;2024;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3120151;Crisólita;2024;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;4326,77
3120151;Crisólita;2024;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;6219,86
3120151;Crisólita;2024;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;1302,79
3120151;Crisólita;2024;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3120151;Crisólita;2024;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;
3120151;Crisólita;2024;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;3481,32
3120151;Crisólita;2024;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;17549,64
3120151;Crisólita;2024;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3120151;Crisólita;2024;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3120151;Crisólita;2024;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;13577,8
3120151;Crisólita;2024;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;13577,8
3126752;Franciscópolis;2024;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2727
3126752;Franciscópolis;2024;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,9989
3126752;Franciscópolis;2024;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);
3126752;Franciscópolis;2024;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,4457
3126752;Franciscópolis;2024;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3126752;Franciscópolis;2024;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3126752;Franciscópolis;2024;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
